project_gid,project_name,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209399099129728,Budget,number,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427215212489,Launch Date,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427559926066,Modality,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427424739041,Platform,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427433494706,XR Component,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427564982194,External Partner(s),text,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209527325029623,Academic Department,enum,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1209784442313102,Project Members,people,Michael Lerma,,,,,,Michael Lerma,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1208664289280378,Actual time rollup,number,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1212690207649115,Current Phase,enum,Pre-Production,,,Pre-Production,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1203976499880499,Estimated time,number,,,,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1216016157752503,Actual time (total),number,13h 45m,,825,,,,,
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,1216016157752495,Estimated time (total),number,20h 00m,,1200,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1206060337251839,Priority,enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399102904553,Faculty Members,text,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209399099129728,Budget,number,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427215212489,Launch Date,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427559926066,Modality,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427424739041,Platform,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427433494706,XR Component,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427564982194,External Partner(s),text,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209527325029623,Academic Department,enum,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1209784442313102,Project Members,people,"Yi Lu, Kevin DeCloedt, Michael Lerma",,,,,,"Yi Lu, Kevin DeCloedt, Michael Lerma",
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1208664289280378,Actual time rollup,number,20h 30m,,1230,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1212690207649115,Current Phase,enum,Design,,,Design,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1212955082668042,Impact Tracker Status,enum,Outdated,,,Outdated,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1203976499880499,Estimated time,number,,,,,,,,
1211900372320318,C2D: Cybertraining for Chemical Data scientists,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
1211900373500710,I CAN HELP Learning Modules,1206060337251839,Priority,enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1211900373500710,I CAN HELP Learning Modules,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1211900373500710,I CAN HELP Learning Modules,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1211900373500710,I CAN HELP Learning Modules,1209399102904553,Faculty Members,text,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209399100804462,Estimated T-Shirt Size,enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209399099129728,Budget,number,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427215212489,Launch Date,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427559926066,Modality,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427424739041,Platform,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427433494706,XR Component,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427564982194,External Partner(s),text,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209527325029623,Academic Department,enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1209784442313102,Project Members,people,"Jordan Boskovich, Michael Lerma, Brianna Stines",,,,,,"Jordan Boskovich, Michael Lerma, Brianna Stines",
1211900373500710,I CAN HELP Learning Modules,1208664289280378,Actual time rollup,number,6h 00m,,360,,,,,
1211900373500710,I CAN HELP Learning Modules,1212690207649115,Current Phase,enum,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1211900373500710,I CAN HELP Learning Modules,1203976499880499,Estimated time,number,,,,,,,,
1211900373500710,I CAN HELP Learning Modules,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
1212343204566399,ASCEND MCOB,1206060337251839,Priority,enum,,,,,,,,
1212343204566399,ASCEND MCOB,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1212343204566399,ASCEND MCOB,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1212343204566399,ASCEND MCOB,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1212343204566399,ASCEND MCOB,1209399102904553,Faculty Members,text,,,,,,,,
1212343204566399,ASCEND MCOB,1209399100804462,Estimated T-Shirt Size,enum,L,,,L,,,,
1212343204566399,ASCEND MCOB,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209399099129728,Budget,number,,,,,,,,
1212343204566399,ASCEND MCOB,1209427215212489,Launch Date,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427559926066,Modality,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427424739041,Platform,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427433494706,XR Component,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427564982194,External Partner(s),text,,,,,,,,
1212343204566399,ASCEND MCOB,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1212343204566399,ASCEND MCOB,1209527325029623,Academic Department,enum,Mendoza,,,Mendoza,,,,
1212343204566399,ASCEND MCOB,1209784442313102,Project Members,people,,,,,,,,
1212343204566399,ASCEND MCOB,1208664289280378,Actual time rollup,number,4d 8h,,6270,,,,,
1212343204566399,ASCEND MCOB,1212690207649115,Current Phase,enum,Pre-Production,,,Pre-Production,,,,
1212343204566399,ASCEND MCOB,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1212343204566399,ASCEND MCOB,1203976499880499,Estimated time,number,,,,,,,,
1212343204566399,ASCEND MCOB,1216016157752503,Actual time (total),number,121h 30m,,7290,,,,,
1212343204566399,ASCEND MCOB,1216016157752495,Estimated time (total),number,22h 00m,,1320,,,,,
1212627165986472,Borgo Laudato Si' videos,1206060337251839,Priority,enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1212627165986472,Borgo Laudato Si' videos,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1212627165986472,Borgo Laudato Si' videos,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1212627165986472,Borgo Laudato Si' videos,1209399102904553,Faculty Members,text,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209399100804462,Estimated T-Shirt Size,enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209399099129728,Budget,number,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427215212489,Launch Date,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427559926066,Modality,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427424739041,Platform,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427433494706,XR Component,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427564982194,External Partner(s),text,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209527325029623,Academic Department,enum,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1209784442313102,Project Members,people,"Michael Lerma, Matthew Simmons",,,,,,"Michael Lerma, Matthew Simmons",
1212627165986472,Borgo Laudato Si' videos,1208664289280378,Actual time rollup,number,12h 00m,,720,,,,,
1212627165986472,Borgo Laudato Si' videos,1212690207649115,Current Phase,enum,Pre-Production,,,Pre-Production,,,,
1212627165986472,Borgo Laudato Si' videos,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1212627165986472,Borgo Laudato Si' videos,1203976499880499,Estimated time,number,,,,,,,,
1212627165986472,Borgo Laudato Si' videos,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
1212638027964018,Ultrasound Communication Video,1206060337251839,Priority,enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1212638027964018,Ultrasound Communication Video,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1212638027964018,Ultrasound Communication Video,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1212638027964018,Ultrasound Communication Video,1209399102904553,Faculty Members,text,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1212638027964018,Ultrasound Communication Video,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209399099129728,Budget,number,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427215212489,Launch Date,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427559926066,Modality,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427424739041,Platform,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427433494706,XR Component,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427564982194,External Partner(s),text,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209527325029623,Academic Department,enum,,,,,,,,
1212638027964018,Ultrasound Communication Video,1209784442313102,Project Members,people,,,,,,,,
1212638027964018,Ultrasound Communication Video,1208664289280378,Actual time rollup,number,1d 5h,,1755,,,,,
1212638027964018,Ultrasound Communication Video,1212690207649115,Current Phase,enum,Analysis,,,Analysis,,,,
1212638027964018,Ultrasound Communication Video,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1212638027964018,Ultrasound Communication Video,1203976499880499,Estimated time,number,,,,,,,,
1212638027964018,Ultrasound Communication Video,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
1212638027964018,Ultrasound Communication Video,1216016157752495,Estimated time (total),number,125h 00m,,7500,,,,,
1212638027964018,Ultrasound Communication Video,1216016157752503,Actual time (total),number,51h 15m,,3075,,,,,
1212638028024693,Stata bootcamp modules,1206060337251839,Priority,enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1212638028024693,Stata bootcamp modules,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1212638028024693,Stata bootcamp modules,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1212638028024693,Stata bootcamp modules,1209399102904553,Faculty Members,text,,,,,,,,
1212638028024693,Stata bootcamp modules,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1212638028024693,Stata bootcamp modules,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209399099129728,Budget,number,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427215212489,Launch Date,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427559926066,Modality,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427424739041,Platform,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427433494706,XR Component,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427564982194,External Partner(s),text,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209527325029623,Academic Department,enum,,,,,,,,
1212638028024693,Stata bootcamp modules,1209784442313102,Project Members,people,"Yi Lu, Michael Lerma",,,,,,"Yi Lu, Michael Lerma",
1212638028024693,Stata bootcamp modules,1208664289280378,Actual time rollup,number,,,,,,,,
